PPPI	2

CCFI-	2
美	2
线	2

银行	2
承兑汇票	2
直	1
贴	1
利率	1
仍	0
在	0
较高	0
位置	0
，	0
中长期	1
国债	2
收益率	1
高位	0
振荡	0

中国	1
有线	2
机顶盒	2
市场需求	1
预测	0

中长期	1
企业	2
融资额	1
环比	1
略有	0
回升	0

2012	1
年泰格	2
医药	2
营收	1
增长	0
（	0
百	0
万元	0
/	0
%	0
）	0

PA	2
66	2
价格	1
走势图	0

通信行业	2
（	0
运营	0
，	0
设备	2
，	0
增值	1
）	0
与	0
主要	2
市场	2
板块	2
表现	0
对比	0
（	0
单位	0
：	0
%	0
）	0

农用	2
氯化铵	2
价格	1

国内	1
硫磺	2
、	0
硫酸	2
价格	1

中国	1
8	1
月	1
CPI	2
当月	1
同比	1
降至	0
2.6	0
%	0

CPI	2
同比	1
小幅	0
下跌	0
，	0
环比	1
回升	0

080018.	0
IB	0

美	2
玉米价格	2

美国	1
乙醇	2
加工厂	2
玉米	2
和	0
乙醇	2
报价	1

粗钢	2
旬日	1
均	1
产量	1
和	0
现货	2
矿	2
炼钢	2
利润	1
（	0
2009.1	1
月	1
上	1
-	0
2013.8	1
月	1
下	1
）	0

销区	2
市场	1
价格	1

废铜	2
当月	1
出口	1
及	0
同比	1
（	0
2007.1	1
-	0
2013.6	1
）	0

进口	1
盈利	1

PMI	2
指数	1
与	0
LLDPE	2
月	1
均价	1
对比	0

9.2	0
-	0
9.6	0
机械	2
、	0
军工	2
、	0
环保	2
行业	2
行情	0
走势	0

新增贷款	2

以	0
乐观	0
预期	0
计算	0
，	0
干散货	2
船	2
2016	1
年	1
利用率	1
回到	0
86	0
%	0

2010	1
-	0
2013	1
年	1
单月	1
新增贷款	2
+	0
企业债	2
净	1
融资	1
：	0
8	1
月环比	1
季节性	0
回升	0
，	0
但	0
同比	1
仍	0
为	0
下降	0

今年	1
商品房	2
销售	1
面积	1
同比	1

今年	1
资金来源	0
自筹资金	2
同比	1

近几年	1
房地产	2
开发	1
投资	1
利用外资	1
同比	1

圖	0
3	0
：	0
聯	2
發	2
科	2
營	1
收	1
與	1
營	1
業	1
利	1
益	1
年	1
增	1
率	1
走	0
勢	0

1.1	0
-	0
1	0
：	0
棕榈油	2
1401	1
小时	1
k	2
线	2
技术	2
图解	0

IF	2
1309	2
价	1
量	1
走势图	0

商品房	2
待售	1
面积	1
/	0
去	1
化	1
周期	1
（	0
月	0
）	0

40	1
个	1
大中城市	1
成交	2
楼面	2
均价	1

公司	2
代理	1
业务	1
营业收入	1

各	0
券种	2
财富	2
/	0
净价	1
指数	1
变动	0
幅度	0

各	0
期限	0
国债	2
收益率	1
变化图	0
（	0
单位	0
：	0
%	0
）	0

三一重工	2
最近	1
三	1
年	1
PB	1
Band	2

天	2
胶	2
供应量	1
仍	0
高于	0
需求量	1
，	0
需求	1
增速	1
出现	0
回升	0
迹象	0

期指	2
三	2
连阳	2

基于	2
网络	2
交易	2
数据	2
的	0
贷款风险	0
控制	0

收盘	1
指数	1
：	0
2577.87	0

三	0
、	0
风险	0
点	0
：	0
银行	2
房贷	2
结构性	0
收缩	0

长沙市	1
水泥	2
价格	1
走势	0

交易所	2
企业债	2
（	0
城	0
投	0
）	0
日	1
成交量	1
与	0
平均	1
YTM	1

M	2
1	2
、	0
M	2
2	2
增速	1
小幅	0
增加	0

集团	2
有	0
大量	1
军品	2
业务	2
仍然	0
在	0
上市公司	2
体外	0

维尔利	2
盈利	1
季节性	0
波动	0
明显	0
（	0
单位	0
：	0
万元	0
）	0

按揭	2
贷款	2
和	0
销售额	2
同比	1
增速	1

人民币	2
兑	2
美元汇率	2
与	0
NDF	1

美元	2
指	1
數	1

低端	2
产品	2
竞争	0
激烈	0
，	0
PVP-K	2
30	2
价	0
跌	0
量	0
升	0

期	1
现	1
基	1
差	1
及	0
套利	1
成本核算	1
1	0

新加坡	2
欧洲	2
巴尔	2
的	0

二	0
、	0
保险公司	2
经营	0
发生	0
分化	0

LME	2
3	1
个	1
月	1
铅	2
与	0
国内	1
期	1
铅	2
价格	1
走势	0

2012	1
年	1
公司	2
分行业	2
收入	1
占	1
比	1

固定资产	2
投资	2
累计	1
同比	1

布伦特	2
原油价格	2
指数	1

投资	2
增速	1
与	0
净利润	1
表现	0
并不	0
一致	0

美国	1
住房	2
市场	1
指数	1
7	1
月	1
大幅	0
上扬	0

图	0
：	0
国际	1
11	0
#	0
原糖	2
期货	2
走势	0

港口	2
焦煤	2
库存	1

9	1
月	1
11	1
-	0
13	1
日	1
秋收	2
农用	2
天气预报	2

4.1	0
投资	2
建议	0
：	0
看好	0
行业	2
长期	0
发展	0
和	0
今年	1
接下来	0
的	0
表现	0

公司	2
数量	1
及	0
收入	1
的	0
地域	0
分布	0

FOB	2
韩国	2
PX	2
涨跌	1
规律	0

：	0
主力	2
合约	2
日	1
交易量	1
分布	0

银和	2
铜	2
的	0
走势	0
对比	0

中国移动	2
月度	1
新增	2
3	2
G	2
用户	2

中短期	1
看好	0
股票池	2
累计	1
收益率	1

电动车	2
产业链	2

棕榈油	2
期	2
现货	2
价格	1
（	0
2011.6	1
-	0
2013.9	1
）	0

铅	2
现货	2
比价	1
图	0
(	0
2011.7	1
-	0
2013.8	1
)	0

家禽	2
主产区	2
均价	1
（	0
2009.10	1
-	0
2013.9	1
）	0

光明	2
分	2
产品	2
营业	1
成本	1
占	1
比	1
比较	0

目	0
录	0

近几年	1
女装	2
营收	1
和	0
净利润	1
同比	1
增速	1
（	0
%	0
）	0

SW	2
男装	2
毛利率	1
及	0
净	1
利率	1
（	0
%	0
）	0

SW	2
男装	2
女装	2
休闲装	2
应	1
收账	1
款	1
（	0
亿元	0
）	0

内外	2
棉	2
价格	1
对比	0
（	0
元	0
/	0
吨	0
）	0

造纸	2
指数	1
与	0
大盘	2
比较	0

期指	2
当月	2
合约	2
日内	1
分钟	1
走势	0

上海	1
全部	0
土地	2
成交	1
金额	1
及	0
占	1
财政收入	1
比重	1

进口	2
盈亏	2

行业	2
估值	1
PE	1
分布	0

农业	2
各	2
子	2
行业	2
归属	1
净利润	1
同比	1
增长	0
趋势	0

农业	2
各	2
子	2
行业	2
销售	1
净	1
利率	1
变化趋势	0

工业	2
增速	1
与	0
工业	2
分	1
项	1
产量	1
（	0
左	0
）	0
，	0
房地产	2
投资	1
增速	1
（	0
右	0
）	0

利息	2
净收入	1
_	0
增长率	1

名古屋	2
-	0
福冈	2
航线	2
班次	2
、	0
客流量	1
、	0
客座率	1
月度	1
变化	0
情况	0
（	0
197511	0
-	0
197811	0
）	0

全民航	2
1	1
-	0
6	1
月	1
RFTK	1

双烯	2
历史	1
价格	2
走势	0
（	0
万元	0
/	0
吨	0
）	0

我国	1
历年	1
VB	2
2	2
出口	1
量	1
和	0
价	1
（	0
单位	0
：	0
吨	0
，	0
美元	0
/	0
千克	0
）	0

公司	2
营业收入	1
及	0
同比	1
情况	0
（	0
单位	0
：	0
百	0
万元	0
）	0

甲醇	2
月均	1
期	1
现	1

进口	2
甲醇	2
利润	1
（	0
易贸	2
）	0

回购	2
定盘	1
利率	1

TA	2
309	2
价格	1
走势	0

PTA	2
国产	2
、	0
进口	1
及	0
期货	1
主力	1
结算价	1

中	2
证	2
金融	2
|	0
国债	2
期货	2
日报	2

山西省	1
煤炭	2
库存	1

PE	1
废料	2
进口	1
增速	1

镍	2
现货	2
进口	1
盈亏	1

中国	1
豆粕	2
消费	1
（	0
千	0
吨	0
）	0

连	2
焦煤	2
1401	2
合约	2
小时	0
图	0

全国	1
批发市场	1
黄	2
玉米	2
平均价格	1
（	0
旬报	0
）	0

番茄酱	2
(	0
小罐	2
酱	2
)	0
月度	1
出口量	1
价	1

中外	2
海运	2
指数	1
近期	0
快速	0
上涨	0

本年	1
累	0
計	0

油品	1
运输	1
市场	1
船舶	2
利用率	1

使用	0
ETF	2
基金	2
拟合	1
指数	1
误差	1
图	0

商务部	2
千家	2
养殖	2
企业	2
利润	1

螺纹钢	2
现货	2
价格	1

13	1
年	1
以来	0
一级	2
子	2
行业	2
累计	0
涨跌幅	1
对比	0

氮肥	2
行业	2
单	1
季度	1
固定资产	1
及	0
在建	2
工程	2
占比	1

化纤	2
行业	2
单	1
季度	1
固定资产	1
及	0
在建	2
工程	2

基础	2
化工行业	2
单	1
季度	1
存货	1

染料	2
酯	2
行业	2
单	1
季度	1
存货	1

近年来	1
新增	2
非	2
信贷	2
融资	2

国产	2
菜籽	2
价格	1

圖	0
一	0
、	0
2011	1
~	0
2013	1
年	1
單	1
季合	1
併營	1
收	1
和	0
EPS	2
走	0
勢	0

华东地区	1
锦纶	2
切片	2
价格	1
及	0
价差	2
走势	0
(	0
至	0
13.09	0
.	0
15	0
)	0

玻璃	2
板块	2
PE	1

8	1
月	1
广达	2
营收	1
同比	1
下降	0
19.17	0
%	0

铁矿石	2
港口	1
库存	1
与	0
进口	2
矿	2
价格	1
的	0
对比	0

社会	2
消费品	2
零售总额	1
单月	1
同比	1
增速	1
（	0
%	0
）	0

番茄酱	2
价格	1

LME	2
锌	2
现货	2
升水	1

南京	2
成交	1
走势	0

Capesize	2
型	2
船	2
TCE	1
水平	0
（	0
美元	0
/	0
天	0
）	0

51	0

无缝管	2
价格	1
上海	1

石油	2
市盈率	1

苹果汁	2
出口量	1
价	1

山东	1
鸡苗	2
价格	1

糖	2
期货价格	1
趋势	0

投	2
摘要	2
资	2

©	0
大唐	2
金融	2
集	2
團	2

2013	1
年	1
第二	1
季	1
全球	0
平板电视	2
品牌	2
营收	1
排名	0

上月	1
地产	2
市场	2
整体	0
情况	0
是否	0
超	0
预期	0

扬农	2
集团	2
的	0
主要	2
产品	2
的	0
市场	0
地位	0
突出	0

央票	2
发行量	1
和	0
到期	1
量	1

上周	1
家电行业	2
指数	1
跑	0
输	0
上证综指	2
0.75	0
个	0
百分点	0

几	0
个	0
工业	2
行业	2
的	0
投资	1
增速	1
（	0
%	0
）	0

基建	2
分类	1
投资	1
单月	1
增速	1
（	0
%	0
）	0

新增	2
融资	2
总量	1
、	0
社会	2
融资	2
余额	1
增速	1
预测	0
(	0
亿元	0
)	0

贷款	2
加权平均	1
利率	1
与	0
基准利率	1
利差	1
趋于	0
扩大	0

中国	1
植物油	2
消费	1
占	1
比	1

PTA	2
生产成本	1
下滑	0
（	0
单位	0
：	0
元	0
/	0
吨	0
）	0

PTA	2
主力	2
合约	2
升水	1
处在	0
2012	1
年年	1
中	0
来	0
高位	0

申万	2
采掘	2
指数	1
估值	1

铜精矿	2
累计	1
产量	1
年度	1
对比	0
（	0
2007.1	1
-	0
2013.7	1
）	0

发电设备	2
当月	1
产量	1
年度	1
对比	1
（	0
2007.1	1
-	0
2013.7	1
）	0

上海	1
铜	2
到岸	1
升水	1
年度	1
对比	1
（	0
2011.1	1
-	0
2013.9	1
）	0

各	2
行业	2
表现	0
差异	0
凸显	0
不出	0
主线	2

煤价	2
疲弱	0
，	0
近期	0
延续	0
小幅	0
下跌	0

房地产	2
开发	1
资金来源	1
同比	1
增速	1
（	0
2007.1	1
-	0
2013.6	1
）	0

空调	2
累计	1
销量	1
年度	1
对比	1
（	0
2007.1	1
-	0
2013.6	1
）	0

沪	2
锌	2
期	1
现	1
价差	1
（	0
2012.7	1
-	0
2013.9	1
）	0

美元	2
指数	1
走势	0

所有	0
股票	2
型	2
和	0
混合型	2
基金	2
2013	1
年	1
2	1
季度	1
以来	0
平均	1
仓位	1
的	0
变化	0

汇丰	2
PMI	1
,	0
中	2
采	2
PMI	1
以及	0
钢铁	2
流通业	2
PMI	1
（	0
2010.9	1
-	0
2013.7	1
）	0

R	2
22	2
价格	1
及	0
价差	1
变动	0

醋酸	2
价格	1
及	0
价差	1
变动	0

烧碱	2
价格	1
及	0
价差	1
变动	0

银行间	1
政策性	1
金融债	2
（	0
非	1
国开行	1
）	0
期限	1
利差	1

2012	1
年	1
中亚	2
五	2
国	2
GDP	2
结构	0
乌兹别克	2

海欣	2
食品	2

克明	2
面	2
业	2

8	0
：	0
A	0
跳空	0
波幅	0
变动	0

附	0
物价指数	2
（	0
一致	0
预测	0
）	0

盈利	2
预测	2
调整	1
比率	1
波动	0
Vs	0
.	0
沪	2
深	2
300	2

国债	2
收益率	1
曲线	0
陡峭	0
化	0

全国	1
普通	2
豆粕	2
与	0
DDGS	2
蛋白	2
单价	1
走势	0

重质	2
纯碱	2
价格	1
走势	0

天然气	2
价格	1
走势	0

尿素	2
价格	1
走势	0

Figure	0
77	0
4	0
-Y	0
Amoxicillin	2
Prices	2
四	1
年	1
阿莫西林	2
价格	1

俄	2
羅斯再	2
融	2
資	2
利率	1
走	0
勢	0

聯	2
準	2
會	2
以及	0
市	1
場	1
對	0
今年	1
GDP	2
的	0
預	1
估值	1

均	2
收益率	2
（	0
经	0
UBS	0
调整	0
）	0
）	0

丁腈橡胶	2
价格	1
走势	0

诚信	1
亲和	1
专业	1
创新	1

股价	2
和	0
M	2
2	2

QE	2
持续	1
的	1
时间	1
将	0
可能	0
比	0
此前	0
预期	0
的	0
要	0
长	0

【	0
投资	2
建议	2
】	0
多重	2
收益	2
为	0
核心	0
，	0
增持	0
股票	2
资产	1

【	0
信用	2
市场	2
】	0

汽车	2
月度	1
销量	1

丁苯橡胶	2
（	0
1502	0
）	0
价格	1
走势	0
（	0
元	0
/	0
吨	0
）	0

从	0
季度	1
环比	1
的	0
角度	0
来看	0
，	0
三季度	1
PMI	2
相比	0
二季度	1
有	0
明显	0
改善	0
。	0

24	0

上调	2
准备金	2

一	1
周	1
价格	1
出现	0
变化	0
的	0
小	2
金属	2
品种	2
涨跌幅	1

9	1
月份	1
以来	0
农产品	2
和	0
菜篮子	2
指数	1
略有	0
回落	0

短期	1
国债	2
利率	1
继续	0
走高	0

5	1
年	1
AA	2
+	0
与	0
AA	2
城投债	2
对	0
资金	1
成本	1
差值	1

圖	0
表	0
圖	0
表	0
圖	0
表	0
圖	0
表	0
26	0
:	0
鋁	2
現	0
鋁	2
現	0
鋁	2
現	0
鋁	2
現	1
貨	1
貼	1
貨	0
貼	0
貨	0
貼	0
貨	0
貼	0

国际原油	2
价格	1
走势图	0
（	0
美元	0
/	0
桶	0
）	0

A	2
股	2
二级	1
市场	1
资金	1
流入	1
（	0
日	0
，	0
亿元	0
）	0

M	2
2	2
余额	1
及	0
同比	1
增长	0
（	0
月	0
，	0
十	0
亿元	0
，	0
%	0
）	0

布伦特	2
原油	2
10	1
月	1
合约	1
日	1
K	1
线图	1
(	0
截至	1
周五	1
下午	1
16	1
:	1
10	1
)	0

Comex	2
期	1
银	1
库存	1
（	0
单位	0
：	0
吨	0
）	0

铜价	2
铝	2
价	2
震荡	0
上行	0

镨	2
钕	2
混合	2
金属	2
的	0
价格	1

直观	0
来看	0
，	0
国债	2
收益率	1
的	0
峰值	1
和	0
谷底	1
往往	0
都	0
领先于	0
企业债	2
收益率	1
。	0

于	2
杠杆	2
套	1
息	1
策略	1
的	0
盛行	0
，	0
而	0
高杠杆	2
率	2
也	0
成为	0
机构	1
投资者	1
分享	1
债市	1
盛宴	1
的	0
不二法门	0
。	0

29	0

%	0
1	0
m	0
6	0
m	0
12	0
m	0

LBMA	2
黄金	2
和	0
白银	2
下午	1
定盘	1
价	1
走势	0

R	0
125	0
/	0
R	0
22	0

2.	0

不	0
变	0
0.0	0
%	0

分析师	2
简介	0

行业	2
地位	0

冀东水泥	2
产能	1
所在地	1
水泥	2
加权	1
价格	1
（	0
元	0
/	0
吨	0
）	0

玻璃	2
期货价格	1
（	0
元	0
/	0
吨	0
）	0

通用设备	2
制造业	2
产	1
新	1
订单	1
指数	1

华阳	1
微电子	2
近几年	1
业绩	1
情况	0

实际	0
控制	0
人	0
联合	0
重组	0
后	0
公司	2
的	0
股权结构	1

新加坡比	2
价	2
图	0

事件	0
跟踪	0

人口	0
政策	0
改革	0
受益	0
标的	0
-	0
江南高	2
纤	2

包头	1
一手	2
房价	2
：	0
高位	0
波动	0

铌矿	2
Nb	0
2	0
O	0
550	0
minCIF	0
中国	1

有色	2
行业	2
超额	1
收益	1
与	0
估值	1
所处	0
位置	0

国外	1
螺纹钢	2
价格	1
(	0
德国	2
市场	1
平均	1
周价	1
)	0

8	1
月份	1
我国	1
焦炭	2
日均	1
产量	1
同比	1
上涨	0

亚洲	1
新兴	1
国	1
十	1
年	1
期	1
国债	2
孳息	1
率	1
(	0
%	0
)	0

小型	1
标普	2
500	2
指数	1

个股	2
融券	2
净	1
卖出	1
量	1
（	0
百万	0
股	0
）	0
前	1
10	1
名	1

申	2
万一	2
级	2
子	2
行业	2
涨跌幅	1
（	0
%	0
）	0

图	0
附	0
8	0
：	0
华夏	2
上证	2
金融行业	2
指数	1
择时	0
样本	0
内	0
（	0
2009	1
年	1
-	0
2011	1
年	1
）	0
表现	0

行业	2
周报	1
/	0
食品饮料	2
行业	2

农药	2
行业	2
与	0
沪	2
深	2
300一	2
周	1
涨跌幅	1

换	0
11	1
月	1
为	0
近	0
月	0
，	0
期	2
现	2
价差	2
缩小	0
至	0
-	0
868	0

近期	1
大盘	2
及	0
成交量	1
走势	0

发电量	2
数据	1
（	0
到	1
2013	1
年	1
8	1
月	1
）	0

主要	2
食用	2
农产品	2
价格指数	1
走势	0

重庆	1
“	0
地	2
票	2
”	0
交易量	1
，	0
11	1
、	0
12	1
年	1
“	0
地	2
票	2
”	0
交易价格	1
高于	0
20万	0
/	0
亩	0

LME	2
铅	2
库存	1
及	0
注销	1
仓单	1
占	1
比	1

货币	2
市场	1
利率	1

大豆	2
发育期	0

指标体系	2

生命科学	2
检测	1
业务收入	1
占	1
比	1
不断	0
提升	0

餐饮业	2
收入	1
保持	0
15	0
%	0
的	0
复合	1
增速	1

3.1	0
.	0
调味品	2
发展趋势	0
之一	0
：	0
“	0
淡	0
”	0
而有	0
“	0
味	0
”	0

直供电	2
厂	2
存	2
煤	2

主要	1
城市	1
冷轧板	2
卷	2
现货	2
价格	1
持平	0
下跌	0
居多	0

现货	2
油粕	2
比	2
（	0
2005	1
年	1
至今	1
）	0

公司	2
渠道	2
数量	1
&	0
单店	2
面积	1

北京	1
商品住宅	2
成交	1
与	0
去	1
化	1

净利润	2
分	1
季度	1
环比	1
增长	0

国际原油	2
价格	1
走势图	0
（	0
单位	0
：	0
美元	0
/	0
桶	0
）	0

图	0
：	0
L	2
1401	2
-L	2
1405	2
价差	1
图	0

图	0
：	0
PTA	2
1401	2
-PTA	2
1405	2
价差	1
日	0
线图	0

5	0
：	0
电视机	2
累计	1
产量	1
年度	1
对比	1
（	0
2007.1	1
-	0
2013.4	1
）	0

LME	2
铜	2
成交量	1
年度	1
对比	1
（	0
2011.1	1
-	0
2013.9	1
）	0

国内	1
基本面	2
动态	2

四	0
、	0
玉米	2

金融	2
指数	1
市盈率	1
走势	0

-	0
2	0
-	0
2	0
：	0
中国	1
食糖	2
月度	1
进口量	1
（	0
万吨	0
）	0

CFTC	2
外汇	2
期货	2
总持仓	1
月度	1
变化图	0

图	0
六	0
：	0
ICE	2
原糖	2
收盘价	1
走势	0

历史	1
价格	2
市盈率	2
、	0
市净率	2
区间	1

铅	2

USDAUD	2

国债	2
期限	0
结构	0
变	0
动	0

最新	2
价值	2
：	0
108.19	0
/	0
桶	0

5	2
mm	2
白玻	2
价格	1
周度	1
变动	0
情况	0
：	0
除	1
西北地区	1
外	1
，	0
全国	1
其他	1
地区	1
延续	0
上涨	0
态势	0

美元	2
指数	1

银行	2
股	2
行情	0
走势	0

3	1
Y	1
中	2
票	2
信用	1
利差	1
(	0
单位	0
：	0
BP	0
)	0

VIX	2
指数	1
与	0
人民币	2
NDF	2
升	1
贴水	1
率	1

西部	2
资源	2

2012	1
-	0
2013.05	1
棉纺	2
及	0
印染业	2
产成品	2
存货	2
同比	1
增速	1

美	2
成	2
屋	2
销售	1
指数	1
、	0
SP	2
/	0
CS	2
房价	1
指数	1
、	0
新屋	2
成	2
屋	2
销售	1
、	0
库存	1
、	0
中间价	1
、	0
NAHB	2
房价	1
指数	1

锦纶	2
价格	1
及	0
与	0
原料	2
价差	1

主力	2
资金	2
净	1
流出	1
（	0
亿元	0
）	0
个股	1
前	1
20	1
名	1

大连	1
棕榈油	2
持仓	1
排行榜	0
交易	1
日期	1
：	0
20130917	1

中国	1
（	0
上海	1
）	0
自由贸易	2
试验区	2
的	0
覆盖面	1

甲醇	2
港口	1
库存	1

螺纹钢	2
期货	2
合约	2
成交	1
持仓	1
走势	0

瑞信	1
認	1
股	1
證	1
/	0
牛	2
熊	2
證	2

福耀玻璃	2
营业收入	1
和	0
归母	1
净利	1
增长	0
趋势	0

福耀玻璃	2
现金	1
分红	1
额度	1
和	0
累计	1
分红	1
率	1

3	1
月	1
铜	2
进口	1
比值	1
/	0
实际	1
比	1
值	1

消费者	0
对	0
酱油	2
产品	2
的	0
选择	0
倾向	0

各	0
城市	0
白糖	2
价格	1
走势	0

中炬高新	2
-	0
产品开发	0
的	0
能力	0
获得	0
证实	0

三大	1
交易所	1
铜	2
库存	1
累加	0
（	0
2010.11	1
-	0
2013.9	1
）	0

LME	2
3	1
月	1
铅	2
价格	1
与	0
价差	1
图	0
(	0
2011.1	1
-	0
2013.8	1
)	0

前	2
20	2
会员	2
净空	1
持仓	1
占	1
比	1

华泰	2
证券	2
分	1
部门	1
收入	1
构成	0
（	0
%	0
）	0

最近	1
一	1
年	1
通信	2
设备	2
指数	1
与	0
沪	2
深	2
300	2
对比	1

中国	1
精炼铜	2
产量	1
累计	1
同比	1

菜油	2
仓单	1
数据	1

长江	2
证券	2
基金	2
分歧	1
指数	1

天	0
(	0
2013	1
/	0
09	1
/	0
13	1
)	0
超	2
大户	2
增仓	1
前	1
20	1
名	1

目前	0
元大	2
研究	2
分析	2
個	2
股	2
評	0
等分	0
佈	0

金属	2
新材料	2
Ⅱ	2
行业	2
相对	1
指数	1
表现	0

4	0
、	0
长三角	1
地区	1
顺丁橡胶	2
(	0
BR	0
9000	0
)	0
价格	1

人民网	2
舆情	1
频道	1
首页	1

LME	2
锡	2
价格	1
走势	0
与	0
持仓量	1

生活	2
用纸	2
原纸	2
累计	1
产量	1
与	0
增速	1

本	1
周	1
国内	1
钢	2
价	2
综合	1
指数	1
下跌	0
0.81	0
%	0
，	0
其中	0
长	2
材	2
下跌	0
0.86	0
%	0
，	0
板材	2
下跌	0
0.73	0
%	0

证券	2
市净率	1

按	0
商品	2
划分	0
的	0
实际	1
出口	1
增长	0
(	0
ii	0
)	0

申	2
万一	2
级	2
行业	2
绝对	1
PE	1
水平	0
对比	0

螺纹钢	2
期货价格	1
结构	0

上半年	1
盈利	2
完成度	1
比较	0

美元	2
、	0
黄金	2
、	0
原油	2
12	1
个	1
月	1
走势	0
示意	0

银价	2
走势	0
(	0
月度	1
)	0

空调	2
行业	2
零售	1
销量	1
增长率	1

上周	1
大宗	2
商品	2
收益率	1

欧元区	1
消费者	2
物价指数	1

大类	2
行业	2
年初	1
以来	0
表现	0
（	0
%	0
）	0

我国	1
国储	2
糖	2
存量	1
走势图	0

华东地区	1
粘胶	2
长丝	2
价格	1
及	0
价差	1
走势	0
(	0
至	0
13.09	0
.	0
22	0
)	0

华东地区	1
纯	2
MDI	2
价格	1
及	0
价差	1
走势	0
(	0
至	0
13.09	0
.	0
22	0
)	0

华东地区	1
隔膜	2
烧碱	2
价格	1
及	0
价差	1
走势	0
(	0
至	0
13.09	0
.	0
22	0
)	0

周	0
平均	0

美中	2
螺纹	2
价差	1

9	1
月	1
汇丰	2
PMI	1
预览	1
值	1
继续	0
回升	0

中小板	2
综	1
估值	1
水平	0
走势	0
（	0
PB	1
）	0

PTA	2
主力	2
合约	2
收盘价	1

